CUSTOMER_ID,PRODUCT_TYPE,CHURN_STATUS,DURATION,TRAFFIC_SOURCE,GENDER,AGE_BUCKET,STATE,CARRIER_NAME,SUBMIT_METHOD,REVENUE_RECEIVED
C5253,Product A,1,455,Source 95,M,Age Range 1,NY,Carrier 4,Phone,446.75
C5254,Product B,0,224,Source 181,F,Age Range 1,IL,Carrier 3,Phone,72
C5255,Product A,1,493,Source 1,M,Age Range 2,OH,Carrier 3,Phone,930
C5256,Product A,0,1681,Source 95,M,Age Range 1,MO,Carrier 3,Phone,1480.75
C5257,Product A,1,189,Source 1,F,Age Range 1,OK,Carrier 3,Phone,311
C5258,Product A,0,590,Source 1,M,Age Range 2,NM,Carrier 3,Phone,801.81
C5259,Product A,1,330,Source 72,M,Age Range 2,WA,Carrier 2,Phone,371.2
C5260,Product B,1,632,Source 95,M,Age Range 1,PA,Carrier 5,Phone,224
C5261,Product A,0,959,Source 2,F,Age Range 2,IN,Carrier 5,Phone,948.94
C5262,Product B,0,956,Source 222,M,Age Range 1,MI,Carrier 5,Phone,97.15
C5263,Product A,1,367,Source 211,M,Age Range 1,CA,Carrier 4,Phone,407
C5264,Product A,1,177,Source 95,M,Age Range 2,TX,Carrier 3,Web,308
C5265,Product A,0,169,Source 1,M,Age Range 1,LA,Carrier 3,Phone,380.17
C5266,Product A,0,1322,Source 170,F,Age Range 1,OR,Carrier 5,Phone,978.06
C5267,Product A,1,1066,Source 95,F,Age Range 2,TX,Carrier 3,Phone,1246
C5268,Product B,1,147,Source 95,M,Age Range 1,MO,Carrier 4,Phone,95
C5269,Product A,0,439,Source 1,F,Age Range 2,SC,Carrier 3,Phone,341.66
C5270,Product A,0,952,Source 178,F,Age Range 1,AR,Carrier 3,Web,1086
C5271,Product A,1,1639,Source 95,M,Age Range 3,MI,Carrier 3,Phone,1652.75
C5272,Product A,0,951,Source 95,F,Age Range 1,KY,Carrier 3,Phone,1094
C5273,Product B,1,127,Source 160,F,Age Range 1,NY,Carrier 1,Web,45
C5274,Product A,1,243,Source 201,F,Age Range 1,FL,Carrier 3,Phone,455
C5275,Product A,1,31,Source 181,F,Age Range 1,KY,Carrier 3,Phone,61.92
C5276,Product B,0,956,Source 190,M,Age Range 1,NJ,Carrier 5,Phone,219
C5277,Product A,1,113,Source 1,M,Age Range 2,TN,Carrier 3,Phone,595
C5278,Product A,0,229,Source 190,F,Age Range 1,AZ,Carrier 3,Phone,638
C5279,Product B,0,1083,Source 95,F,Age Range 1,IL,Carrier 5,Phone,128.25
C5280,Product C,0,555,Source 125,F,Age Range 1,TX,Carrier 4,Phone,307.06
C5281,Product B,0,990,Source 171,M,Age Range 1,CA,Carrier 5,Phone,314
C5282,Product C,0,960,Source 178,M,Age Range 1,KS,Carrier 4,Phone,532.77
C5283,Product A,0,956,Source 1,M,Age Range 1,AZ,Carrier 5,Phone,568.83
C5284,Product A,1,368,Source 1,M,Age Range 1,LA,Carrier 3,Phone,650
C5285,Product B,0,626,Source 178,F,Age Range 2,WY,Carrier 1,Phone,158.1
C5286,Product A,1,364,Source 43,F,Age Range 2,LA,Carrier 3,Phone,479.75
C5287,Product A,0,1318,Source 178,F,Age Range 1,PA,Carrier 2,Phone,1834.96
C5288,Product A,1,123,Source 1,M,Age Range 2,TN,Carrier 3,Phone,139.42
C5289,Product C,0,948,Source 2,F,Age Range 1,NJ,Carrier 4,Phone,823.92
C5290,Product B,1,0,Source 201,M,Age Range 1,MN,Carrier 1,Phone,70
C5291,Product A,1,0,Source 104,F,Age Range 2,MI,Carrier 4,Phone,406
C5292,Product A,0,1328,Source 95,M,Age Range 2,TN,Carrier 3,Phone,1237.5
C5293,Product B,0,1102,Source 222,F,Age Range 1,IL,Carrier 3,Phone,224
C5294,Product A,0,257,Source 81,M,Age Range 2,MS,Carrier 3,Phone,807.81
C5295,Product A,0,230,Source 1,M,Age Range 1,GA,Carrier 1,Phone,386
C5296,Product A,1,247,Source 233,M,Age Range 2,AL,Carrier 5,Phone,204.33
C5297,Product B,1,730,Source 160,F,Age Range 1,SC,Carrier 3,Web,112
C5298,Product B,1,423,Source 117,F,Age Range 1,SD,Carrier 3,Phone,109.22
C5299,Product A,0,222,Source 171,F,Age Range 2,KY,Carrier 3,Phone,633
C5300,Product A,0,222,Source 191,F,Age Range 1,AR,Carrier 1,Phone,613
C5301,Product A,1,30,Source 222,F,Age Range 1,AZ,Carrier 1,Phone,0
C5302,Product A,1,1451,Source 95,F,Age Range 2,NY,Carrier 4,Phone,1519
C5303,Product A,1,30,Source 95,M,Age Range 1,FL,Carrier 5,Phone,289
C5304,Product B,0,1108,Source 222,M,Age Range 1,GA,Carrier 5,Web,171.35
C5305,Product B,0,171,Source 181,M,Age Range 1,FL,Carrier 5,Phone,90
C5306,Product A,0,928,Source 1,F,Age Range 1,NV,Carrier 3,Phone,1087
C5307,Product B,0,1927,Source 164,M,Age Range 3,MS,Carrier 3,Phone,314
C5308,Product A,0,224,Source 181,F,Age Range 1,IA,Carrier 1,Phone,385
C5309,Product B,0,439,Source 160,F,Age Range 3,NH,Carrier 3,Web,139
C5310,Product A,0,384,Source 81,M,Age Range 2,PA,Carrier 2,Phone,801.56
C5311,Product A,0,1312,Source 23,F,Age Range 1,AZ,Carrier 1,Phone,1154
C5312,Product B,1,307,Source 160,M,Age Range 1,VA,Carrier 3,Web,103
C5313,Product A,0,1444,Source 222,F,Age Range 2,ME,Carrier 3,Phone,1654.75
C5314,Product A,0,382,Source 81,F,Age Range 1,NY,Carrier 5,Phone,370.08
C5315,Product A,0,958,Source 191,F,Age Range 2,NV,Carrier 3,Phone,880
C5316,Product C,0,1443,Source 95,M,Age Range 3,UT,Carrier 4,Phone,1188.42
C5317,Product B,0,229,Source 186,F,Age Range 3,TN,Carrier 1,Phone,137.06
C5318,Product A,0,2045,Source 164,F,Age Range 1,PA,Carrier 3,Phone,1932.85
C5319,Product A,1,26,Source 1,F,Age Range 2,AL,Carrier 3,Phone,56
C5320,Product A,1,243,Source 1,M,Age Range 2,FL,Carrier 5,Phone,398.5
C5321,Product B,0,1685,Source 95,F,Age Range 1,CA,Carrier 1,Phone,262
C5322,Product B,0,233,Source 2,F,Age Range 1,CA,Carrier 5,Phone,121
C5323,Product A,0,1114,Source 95,F,Age Range 2,SC,Carrier 3,Phone,1451
C5324,Product A,0,588,Source 1,M,Age Range 2,LA,Carrier 3,Phone,690.49
C5325,Product B,0,964,Source 170,F,Age Range 1,VT,Carrier 3,Phone,178
C5326,Product A,1,735,Source 182,F,Age Range 1,AZ,Carrier 5,Phone,648.83
C5327,Product B,0,218,Source 95,F,Age Range 1,FL,Carrier 3,Web,75
C5328,Product A,1,89,Source 1,M,Age Range 1,TX,Carrier 5,Phone,0
C5329,Product B,0,438,Source 1,M,Age Range 1,MD,Carrier 5,Phone,62.14
C5330,Product C,0,287,Source 193,M,Age Range 3,WY,Carrier 4,Phone,321.57
C5331,Product C,0,1317,Source 2,M,Age Range 3,AL,Carrier 4,Phone,1218.02
C5332,Product A,0,930,Source 178,F,Age Range 1,CA,Carrier 1,Phone,898.4
C5333,Product B,1,785,Source 170,M,Age Range 1,CA,Carrier 5,Web,90.9
C5334,Product A,0,960,Source 170,F,Age Range 2,WV,Carrier 1,Phone,969.46
C5335,Product B,1,363,Source 43,M,Age Range 3,IN,Carrier 5,Web,61
C5336,Product A,1,1093,Source 43,F,Age Range 2,MO,Carrier 3,Phone,1271
C5337,Product A,1,543,Source 197,M,Age Range 2,NY,Carrier 4,Phone,733.04
C5338,Product B,0,226,Source 145,F,Age Range 3,NJ,Carrier 1,Phone,98
C5339,Product A,0,497,Source 233,M,Age Range 1,TX,Carrier 1,Phone,455
C5340,Product B,0,1321,Source 95,M,Age Range 1,VA,Carrier 3,Web,198
C5341,Product A,1,1458,Source 95,M,Age Range 2,CA,Carrier 3,Phone,1828
C5342,Product A,0,439,Source 1,M,Age Range 2,PA,Carrier 1,Phone,565.25
C5343,Product A,1,251,Source 233,F,Age Range 3,TX,Carrier 2,Phone,643
C5344,Product B,1,29,Source 125,M,Age Range 1,PA,Carrier 3,Phone,25.67
C5345,Product A,0,405,Source 222,M,Age Range 1,MS,Carrier 3,Web,474.81
C5346,Product A,0,928,Source 1,F,Age Range 2,CA,Carrier 5,Phone,802.67
C5347,Product A,1,366,Source 160,M,Age Range 1,MD,Carrier 2,Phone,677
C5348,Product A,1,821,Source 95,M,Age Range 1,SC,Carrier 3,Phone,1104.25
C5349,Product B,1,1099,Source 164,M,Age Range 2,LA,Carrier 1,Phone,128
C5350,Product A,1,540,Source 95,F,Age Range 1,CA,Carrier 5,Phone,542.66
C5351,Product A,0,591,Source 200,F,Age Range 1,KY,Carrier 5,Phone,454.26
C5352,Product A,0,716,Source 1,M,Age Range 2,NE,Carrier 3,Phone,1086
C5353,Product C,0,1570,Source 43,F,Age Range 1,DE,Carrier 3,Phone,484.73
C5354,Product C,0,651,Source 182,F,Age Range 1,AZ,Carrier 5,Phone,772.56
C5355,Product A,1,244,Source 233,M,Age Range 2,FL,Carrier 3,Phone,336.67
C5356,Product B,1,483,Source 1,F,Age Range 1,MD,Carrier 3,Phone,129.25
C5357,Product B,0,962,Source 95,F,Age Range 1,IN,Carrier 3,Phone,181
C5358,Product A,0,895,Source 173,M,Age Range 1,IN,Carrier 3,Phone,1091
C5359,Product A,0,293,Source 200,M,Age Range 1,KY,Carrier 5,Phone,104.5
C5360,Product B,0,220,Source 234,F,Age Range 1,NH,Carrier 1,Phone,88
C5361,Product B,0,1842,Source 178,F,Age Range 1,TN,Carrier 1,Phone,223
C5362,Product A,1,118,Source 1,F,Age Range 2,TN,Carrier 2,Phone,129.67
C5363,Product C,0,588,Source 160,M,Age Range 1,IL,Carrier 2,Web,534.46
C5364,Product A,0,865,Source 1,F,Age Range 2,TX,Carrier 3,Phone,1087
C5365,Product A,1,0,Source 1,F,Age Range 1,FL,Carrier 3,Phone,100.5
C5366,Product A,0,562,Source 233,F,Age Range 2,NC,Carrier 3,Phone,775.06
C5367,Product A,0,1685,Source 164,F,Age Range 1,PA,Carrier 3,Web,1794.75
C5368,Product A,1,573,Source 1,F,Age Range 1,GA,Carrier 3,Phone,664
C5369,Product B,0,1812,Source 164,M,Age Range 1,CA,Carrier 3,Phone,303
C5370,Product B,0,438,Source 176,F,Age Range 2,CT,Carrier 3,Web,106.08
C5371,Product B,0,592,Source 95,M,Age Range 1,IA,Carrier 1,Web,80.06
C5372,Product B,0,959,Source 1,M,Age Range 2,CA,Carrier 3,Phone,154
C5373,Product B,1,0,Source 170,M,Age Range 3,TX,Carrier 5,Phone,103
C5374,Product A,0,191,Source 1,F,Age Range 2,PA,Carrier 2,Phone,569.5
C5375,Product B,0,1682,Source 2,M,Age Range 1,WV,Carrier 3,Phone,249
C5376,Product B,0,223,Source 95,F,Age Range 1,CA,Carrier 3,Web,110
C5377,Product A,0,340,Source 1,F,Age Range 3,NM,Carrier 2,Phone,962
C5378,Product B,0,221,Source 160,M,Age Range 1,OK,Carrier 1,Web,50
C5379,Product B,1,1519,Source 222,M,Age Range 3,MT,Carrier 3,Phone,227.22
C5380,Product B,1,51,Source 160,F,Age Range 1,MI,Carrier 3,Phone,29.08
C5381,Product A,1,37,Source 1,F,Age Range 1,NY,Carrier 3,Phone,45.83
C5382,Product A,0,1686,Source 222,F,Age Range 1,LA,Carrier 3,Phone,1663.75
C5383,Product A,0,1316,Source 188,F,Age Range 2,KY,Carrier 3,Phone,1451
C5384,Product B,0,587,Source 217,F,Age Range 1,OH,Carrier 1,Phone,228.92
C5385,Product A,1,0,Source 1,F,Age Range 2,CA,Carrier 1,Phone,0
C5386,Product A,0,747,Source 1,M,Age Range 1,NY,Carrier 5,Phone,944.94
C5387,Product A,1,362,Source 199,F,Age Range 1,MI,Carrier 4,Phone,407
C5388,Product A,0,226,Source 226,M,Age Range 2,FL,Carrier 3,Phone,629
C5389,Product B,1,360,Source 171,M,Age Range 3,IL,Carrier 2,Phone,69
C5390,Product B,1,666,Source 211,M,Age Range 1,NJ,Carrier 3,Phone,139
C5391,Product C,1,1649,Source 222,F,Age Range 1,NH,Carrier 4,Phone,527
C5392,Product A,0,749,Source 95,F,Age Range 1,NC,Carrier 3,Phone,768
C5393,Product A,1,30,Source 1,F,Age Range 1,CA,Carrier 3,Phone,48.33
C5394,Product B,0,592,Source 189,M,Age Range 1,IL,Carrier 3,Phone,152
C5395,Product A,0,2022,Source 164,F,Age Range 3,VA,Carrier 3,Phone,1897.18
C5396,Product B,0,1687,Source 43,F,Age Range 1,TX,Carrier 3,Web,262
C5397,Product A,0,187,Source 145,F,Age Range 3,NY,Carrier 5,Phone,593.5
C5398,Product A,1,814,Source 1,M,Age Range 2,IL,Carrier 3,Phone,1377
C5399,Product A,1,698,Source 95,M,Age Range 1,MN,Carrier 3,Phone,839.37
C5400,Product A,1,372,Source 182,M,Age Range 1,AZ,Carrier 5,Phone,216
C5401,Product C,0,597,Source 88,F,Age Range 1,NY,Carrier 4,Phone,171.27
C5402,Product A,0,405,Source 1,F,Age Range 1,TX,Carrier 3,Phone,486.81
C5403,Product B,1,1369,Source 95,F,Age Range 1,GA,Carrier 3,Phone,246
C5404,Product A,0,436,Source 88,F,Age Range 3,AR,Carrier 3,Phone,626.06
C5405,Product A,0,564,Source 171,F,Age Range 1,IL,Carrier 2,Phone,960
C5406,Product A,0,1508,Source 95,M,Age Range 3,FL,Carrier 3,Phone,1670.75
C5407,Product C,0,827,Source 202,M,Age Range 1,OK,Carrier 4,Phone,588.31
C5408,Product A,0,378,Source 170,M,Age Range 1,TX,Carrier 1,Phone,344.33
C5409,Product A,1,0,Source 1,M,Age Range 1,DE,Carrier 1,Phone,0
C5410,Product B,1,1324,Source 95,M,Age Range 1,NY,Carrier 3,Web,235
C5411,Product A,0,469,Source 88,F,Age Range 2,MI,Carrier 5,Phone,673.25
C5412,Product A,1,730,Source 211,M,Age Range 2,WY,Carrier 3,Phone,686
C5413,Product A,0,951,Source 1,M,Age Range 2,MT,Carrier 3,Phone,1084
C5414,Product B,1,1307,Source 201,F,Age Range 2,AR,Carrier 3,Phone,200.03
C5415,Product A,0,964,Source 222,F,Age Range 2,KY,Carrier 3,Web,886
C5416,Product B,0,957,Source 173,F,Age Range 1,CA,Carrier 4,Phone,182.52
C5417,Product A,1,30,Source 1,F,Age Range 2,MO,Carrier 3,Phone,58.75
C5418,Product A,0,591,Source 182,M,Age Range 2,AZ,Carrier 3,Phone,585.81
C5419,Product B,0,1874,Source 222,F,Age Range 1,TN,Carrier 3,Phone,303
C5420,Product A,0,952,Source 160,M,Age Range 1,AZ,Carrier 5,Phone,551.83
C5421,Product A,1,1273,Source 95,M,Age Range 2,LA,Carrier 3,Phone,1313.1
C5422,Product A,0,227,Source 1,F,Age Range 2,TN,Carrier 5,Phone,629
C5423,Product A,0,587,Source 1,F,Age Range 1,ND,Carrier 3,Phone,453.54
C5424,Product A,0,375,Source 1,F,Age Range 1,TN,Carrier 5,Phone,378.75
C5425,Product A,1,29,Source 1,F,Age Range 1,OH,Carrier 3,Phone,69
C5426,Product A,0,556,Source 1,M,Age Range 2,IN,Carrier 4,Phone,823.04
C5427,Product B,0,252,Source 226,M,Age Range 1,NC,Carrier 5,Web,183
C5428,Product C,1,484,Source 95,F,Age Range 1,IL,Carrier 4,Phone,512.88
C5429,Product A,0,773,Source 1,F,Age Range 2,OH,Carrier 4,Phone,1102.58
C5430,Product C,1,122,Source 95,F,Age Range 2,PA,Carrier 4,Phone,79.32
C5431,Product B,0,953,Source 173,F,Age Range 1,FL,Carrier 3,Web,150
C5432,Product A,1,144,Source 190,M,Age Range 2,FL,Carrier 1,Phone,170.1
C5433,Product A,0,281,Source 1,M,Age Range 1,FL,Carrier 5,Phone,293.02
C5434,Product B,1,602,Source 95,F,Age Range 1,CA,Carrier 3,Phone,191
C5435,Product A,0,223,Source 1,F,Age Range 1,TX,Carrier 5,Phone,334
C5436,Product A,1,503,Source 160,F,Age Range 1,TX,Carrier 5,Phone,441.5
C5437,Product A,0,1318,Source 43,F,Age Range 2,FL,Carrier 3,Phone,1422
C5438,Product A,1,31,Source 1,M,Age Range 2,TN,Carrier 3,Phone,57.75
C5439,Product A,0,1560,Source 95,F,Age Range 2,TX,Carrier 3,Phone,1743.5
C5440,Product A,0,951,Source 170,M,Age Range 1,AZ,Carrier 3,Phone,891
C5441,Product B,1,361,Source 95,F,Age Range 1,PA,Carrier 3,Phone,104
C5442,Product B,0,467,Source 200,F,Age Range 3,MD,Carrier 1,Web,128.06
C5443,Product A,1,90,Source 2,F,Age Range 1,CA,Carrier 3,Phone,313.66
C5444,Product A,0,1325,Source 222,F,Age Range 1,TN,Carrier 2,Phone,1701.04
C5445,Product B,1,361,Source 43,M,Age Range 1,NY,Carrier 3,Phone,105
C5446,Product A,1,123,Source 178,F,Age Range 1,CA,Carrier 4,Phone,411
C5447,Product A,0,222,Source 1,F,Age Range 1,NY,Carrier 5,Phone,332
C5448,Product B,1,243,Source 222,M,Age Range 1,NY,Carrier 3,Phone,94.53
C5449,Product A,0,228,Source 171,F,Age Range 2,IL,Carrier 5,Phone,600
C5450,Product A,0,1778,Source 164,M,Age Range 1,OH,Carrier 4,Phone,1756.4
C5451,Product B,0,1171,Source 95,M,Age Range 1,OH,Carrier 3,Web,189.33
C5452,Product B,0,866,Source 2,F,Age Range 1,IN,Carrier 5,Phone,235
C5453,Product B,0,2055,Source 164,M,Age Range 1,AZ,Carrier 1,Web,255
C5454,Product B,0,1316,Source 173,F,Age Range 1,VA,Carrier 3,Web,200
C5455,Product A,0,597,Source 171,F,Age Range 1,AZ,Carrier 5,Phone,355.54
C5456,Product A,1,87,Source 178,F,Age Range 3,GA,Carrier 3,Phone,616
C5457,Product C,0,1315,Source 95,F,Age Range 1,IN,Carrier 3,Phone,720.5
C5458,Product A,0,229,Source 17,F,Age Range 1,CO,Carrier 1,Web,391
C5459,Product B,0,2052,Source 161,F,Age Range 1,KS,Carrier 3,Phone,278
C5460,Product A,0,409,Source 1,F,Age Range 1,CO,Carrier 5,Phone,356.39
C5461,Product B,0,1680,Source 222,M,Age Range 1,SD,Carrier 3,Phone,234
C5462,Product A,1,67,Source 178,F,Age Range 1,NJ,Carrier 1,Phone,0
C5463,Product A,0,220,Source 95,F,Age Range 1,TX,Carrier 3,Phone,408
C5464,Product A,1,30,Source 1,F,Age Range 2,LA,Carrier 3,Phone,63.75
C5465,Product A,0,1326,Source 188,M,Age Range 1,MI,Carrier 5,Phone,1129.5
C5466,Product A,0,349,Source 194,M,Age Range 2,TX,Carrier 5,Phone,793.89
C5467,Product A,0,951,Source 176,F,Age Range 1,VA,Carrier 3,Web,1084
C5468,Product A,0,193,Source 178,F,Age Range 1,CA,Carrier 5,Web,769
C5469,Product B,0,224,Source 178,M,Age Range 1,CA,Carrier 5,Web,122
C5470,Product A,1,702,Source 1,F,Age Range 2,TX,Carrier 3,Phone,913
C5471,Product C,1,428,Source 178,M,Age Range 3,CO,Carrier 4,Phone,343.78
C5472,Product A,0,1955,Source 222,M,Age Range 2,FL,Carrier 3,Phone,1846.84
C5473,Product B,0,559,Source 189,M,Age Range 1,MA,Carrier 1,Web,114.06
C5474,Product A,1,1553,Source 95,F,Age Range 1,TX,Carrier 3,Phone,1350.13
C5475,Product A,0,1694,Source 178,M,Age Range 1,TN,Carrier 3,Phone,1669.75
C5476,Product A,0,437,Source 88,F,Age Range 1,FL,Carrier 1,Phone,598
C5477,Product B,0,2053,Source 161,F,Age Range 1,WY,Carrier 3,Phone,334
C5478,Product A,1,213,Source 2,M,Age Range 2,VA,Carrier 3,Phone,341.7
C5479,Product A,0,2053,Source 43,M,Age Range 2,FL,Carrier 3,Phone,1926.85
C5480,Product A,1,403,Source 1,M,Age Range 1,TN,Carrier 5,Phone,605.5
C5481,Product A,0,191,Source 2,F,Age Range 2,OH,Carrier 5,Phone,583.5
C5482,Product C,1,275,Source 211,M,Age Range 1,NJ,Carrier 4,Phone,442.8
C5483,Product A,0,771,Source 1,M,Age Range 2,NM,Carrier 2,Phone,1123
C5484,Product B,0,1325,Source 43,M,Age Range 1,OH,Carrier 5,Web,173.35
C5485,Product A,1,317,Source 164,F,Age Range 1,HI,Carrier 3,Phone,691
C5486,Product B,0,1261,Source 95,F,Age Range 3,PA,Carrier 3,Phone,222
C5487,Product B,0,141,Source 181,M,Age Range 3,SC,Carrier 1,Phone,89
C5488,Product A,1,271,Source 95,F,Age Range 3,AZ,Carrier 3,Phone,613
C5489,Product A,0,229,Source 1,M,Age Range 2,NY,Carrier 1,Phone,606
C5490,Product A,0,591,Source 1,M,Age Range 2,NJ,Carrier 1,Phone,963.94
C5491,Product A,0,103,Source 226,F,Age Range 1,TX,Carrier 3,Phone,639
C5492,Product A,0,255,Source 178,F,Age Range 2,FL,Carrier 3,Phone,807.81
C5493,Product A,1,88,Source 1,F,Age Range 1,NY,Carrier 5,Phone,67.75
C5494,Product B,0,591,Source 1,F,Age Range 1,CA,Carrier 3,Phone,109
C5495,Product A,1,636,Source 125,M,Age Range 1,KY,Carrier 3,Phone,826
C5496,Product B,0,216,Source 194,M,Age Range 1,CA,Carrier 5,Phone,83
C5497,Product A,1,25,Source 88,M,Age Range 1,TX,Carrier 5,Phone,64.33
C5498,Product B,0,532,Source 188,F,Age Range 3,AZ,Carrier 1,Web,125.06
C5499,Product B,1,189,Source 1,M,Age Range 2,WA,Carrier 1,Phone,59
C5500,Product A,0,1329,Source 236,F,Age Range 1,WA,Carrier 3,Phone,1454
C5501,Product A,0,228,Source 141,M,Age Range 2,MI,Carrier 5,Phone,1017
C5502,Product C,1,61,Source 199,M,Age Range 3,NY,Carrier 3,Phone,40.4
C5503,Product A,1,463,Source 95,M,Age Range 3,IN,Carrier 4,Phone,698.39
C5504,Product C,0,502,Source 1,F,Age Range 1,IL,Carrier 4,Phone,218
C5505,Product B,0,281,Source 86,F,Age Range 1,TX,Carrier 2,Web,84.83
C5506,Product B,0,1174,Source 178,M,Age Range 3,PA,Carrier 5,Phone,309
C5507,Product B,0,1076,Source 178,F,Age Range 3,IL,Carrier 3,Web,221
C5508,Product A,1,734,Source 95,F,Age Range 2,FL,Carrier 1,Phone,734.91
C5509,Product B,1,212,Source 95,F,Age Range 3,SC,Carrier 3,Phone,48.4
C5510,Product A,1,810,Source 1,M,Age Range 2,MD,Carrier 2,Phone,1090.75
C5511,Product A,0,191,Source 81,F,Age Range 2,FL,Carrier 5,Phone,654
C5512,Product A,0,841,Source 1,F,Age Range 2,NV,Carrier 3,Phone,586
C5513,Product A,0,596,Source 2,M,Age Range 2,TX,Carrier 1,Phone,544.25
C5514,Product B,0,1206,Source 2,F,Age Range 1,AL,Carrier 5,Phone,308
C5515,Product A,1,211,Source 160,M,Age Range 3,FL,Carrier 3,Web,596
C5516,Product A,0,530,Source 1,F,Age Range 2,SC,Carrier 5,Phone,616.09
C5517,Product C,0,925,Source 164,F,Age Range 3,MI,Carrier 4,Phone,1532.5
C5518,Product A,0,598,Source 95,F,Age Range 2,OK,Carrier 2,Phone,952
C5519,Product B,0,1323,Source 178,M,Age Range 1,MI,Carrier 5,Web,178.35
C5520,Product A,0,1323,Source 95,F,Age Range 1,IL,Carrier 3,Phone,1453
C5521,Product A,1,729,Source 43,M,Age Range 1,CA,Carrier 4,Phone,719.16
C5522,Product B,0,1320,Source 95,F,Age Range 1,ME,Carrier 3,Web,192
C5523,Product A,0,961,Source 235,M,Age Range 1,NJ,Carrier 1,Web,1208.27
C5524,Product A,1,0,Source 1,F,Age Range 2,MI,Carrier 5,Phone,0
C5525,Product A,1,177,Source 180,M,Age Range 3,NM,Carrier 3,Phone,290
C5526,Product A,1,26,Source 1,F,Age Range 2,WI,Carrier 3,Phone,39
C5527,Product A,1,274,Source 95,M,Age Range 2,OH,Carrier 3,Phone,613.38
C5528,Product A,0,587,Source 222,M,Age Range 1,NE,Carrier 5,Phone,453.26
C5529,Product B,1,245,Source 160,F,Age Range 3,IN,Carrier 1,Phone,83
C5530,Product A,1,2256,Source 211,M,Age Range 2,OH,Carrier 4,Phone,1904.9
C5531,Product B,1,425,Source 95,M,Age Range 1,NE,Carrier 3,Web,104.22
C5532,Product A,1,418,Source 43,M,Age Range 1,FL,Carrier 3,Phone,830
C5533,Product A,1,2053,Source 235,F,Age Range 1,GA,Carrier 3,Phone,1919.85
C5534,Product A,0,226,Source 181,F,Age Range 2,MO,Carrier 1,Phone,385
C5535,Product A,0,128,Source 185,F,Age Range 1,FL,Carrier 5,Phone,485.5
C5536,Product A,0,952,Source 2,F,Age Range 1,MA,Carrier 2,Phone,635.5
C5537,Product A,1,940,Source 95,M,Age Range 3,WA,Carrier 4,Phone,980.92
C5538,Product C,1,274,Source 178,M,Age Range 2,CA,Carrier 2,Phone,117.41
C5539,Product A,1,359,Source 211,F,Age Range 1,OH,Carrier 3,Phone,390
C5540,Product B,1,968,Source 164,F,Age Range 2,OR,Carrier 3,Phone,171.47
C5541,Product B,0,1323,Source 173,F,Age Range 1,NY,Carrier 3,Phone,192
C5542,Product A,1,821,Source 222,F,Age Range 2,AR,Carrier 3,Phone,1267
C5543,Product A,0,587,Source 1,M,Age Range 2,PA,Carrier 3,Phone,767.24
C5544,Product A,1,181,Source 228,M,Age Range 2,MO,Carrier 1,Phone,202
C5545,Product A,1,484,Source 160,M,Age Range 3,IL,Carrier 2,Phone,790
C5546,Product A,1,489,Source 161,M,Age Range 1,CT,Carrier 4,Phone,769
C5547,Product A,0,503,Source 1,M,Age Range 2,FL,Carrier 5,Phone,392.76
C5548,Product A,0,492,Source 1,M,Age Range 2,IN,Carrier 4,Phone,422.25
C5549,Product A,0,230,Source 1,F,Age Range 1,GA,Carrier 1,Phone,391
C5550,Product A,1,732,Source 178,F,Age Range 1,MN,Carrier 3,Phone,250
C5551,Product A,1,112,Source 88,M,Age Range 1,AL,Carrier 2,Phone,238.33
C5552,Product A,1,92,Source 194,F,Age Range 2,CA,Carrier 3,Phone,133.75
C5553,Product C,0,2025,Source 197,M,Age Range 1,LA,Carrier 4,Phone,1001.15
C5554,Product A,1,23,Source 1,F,Age Range 1,MO,Carrier 3,Phone,40
C5555,Product B,1,358,Source 95,M,Age Range 2,IL,Carrier 3,Web,67
C5556,Product A,0,1079,Source 178,F,Age Range 2,MI,Carrier 5,Phone,1156.25
C5557,Product B,0,1876,Source 222,F,Age Range 1,KS,Carrier 3,Phone,302.6
C5558,Product A,0,376,Source 1,M,Age Range 2,WI,Carrier 3,Phone,560.56
C5559,Product C,1,93,Source 22,F,Age Range 1,CA,Carrier 5,Phone,131.4
C5560,Product A,0,225,Source 170,F,Age Range 1,OK,Carrier 5,Phone,638
C5561,Product A,0,1320,Source 95,M,Age Range 1,NV,Carrier 1,Phone,1117.25
